29-Cu-65(n,&gamma;) ENDF/B-VII.1
61120.2,0.205595
61121.9,0.156135
61123.5,0.122642
61125.1,0.0977932
61126.7,0.0796041
61128.4,0.0652719
61130.4,0.0536695
61132.4,0.0456727
61135.3,0.0380109
61137.9,0.0332854
61142.0,0.0283089
61147.1,0.0243539
61153.9,0.0211107
61162.3,0.018704
61172.4,0.0169747
61185.9,0.0156422
61206.1,0.0146038
61244.2,0.0137853
61320.3,0.0134211
61497.9,0.0139408
61624.8,0.0150926
61700.9,0.016445
61764.3,0.018397
61815.1,0.0209725
61865.8,0.0250536
61928.0,0.0325173
61972.4,0.0372912
61995.2,0.0380623
62028.2,0.03642
62123.0,0.0252702
62170.3,0.0214596
62221.0,0.0188641
62297.2,0.0166641
62398.6,0.0152401
62576.3,0.0142773
62893.4,0.013922
63578.5,0.0144768
63933.1,0.0154731
64102.4,0.0167612
64190.2,0.0182392
64259.2,0.0205519
64303.9,0.0233519
64339.2,0.0271418
64367.4,0.0321196
64388.6,0.0378439
64409.7,0.0463088
64430.1,0.0581212
64472.5,0.0907391
64487.5,0.0964991
64490.0,0.0966686
64501.3,0.0944432
64519.2,0.0831599
64549.3,0.059471
64568.1,0.0482728
64586.9,0.040278
64608.1,0.0341112
64629.2,0.0299414
64659.2,0.0261876
64702.1,0.023084
64740.6,0.0215436
64817.6,0.0202214
64869.0,0.020041
64971.8,0.0207184
65100.2,0.0232029
65252.0,0.0270178
65295.4,0.0273618
65372.5,0.0264565
65562.5,0.0213987
65691.0,0.0192882
65870.8,0.0179018
66153.3,0.017334
66461.6,0.017854
66658.0,0.0191284
66768.2,0.0207308
66850.8,0.0229721
66919.6,0.0262767
66974.0,0.0306061
67027.1,0.037091
67109.7,0.0500324
67144.8,0.0524896
67148.3,0.0525029
67173.1,0.0513502
67222.6,0.0444947
67282.5,0.0353354
67332.8,0.0299326
67387.9,0.0261643
67443.0,0.0238548
67525.6,0.0219481
67651.0,0.0209507
67666.3,0.020937
67786.5,0.0216637
67876.6,0.0237507
67936.7,0.0267384
67980.6,0.03036
68065.3,0.0402571
68099.5,0.0419882
68130.2,0.0405544
68225.2,0.0296267
68270.3,0.0261182
68315.4,0.0238702
68375.5,0.0221012
68465.6,0.0209515
68495.6,0.0208863
68540.7,0.021271
68569.3,0.0222213
68589.6,0.0238627
68603.1,0.0262169
68612.4,0.0292874
68618.9,0.0329398
68624.1,0.0377173
68628.0,0.0433873
68631.1,0.0503294
68633.8,0.059146
68636.5,0.0722938
68638.6,0.0875109
68640.6,0.107216
68642.7,0.134431
68644.9,0.173415
68647.6,0.23289
68654.9,0.427205
68657.7,0.475896
68660.0,0.489223
68662.6,0.472443
68665.7,0.412843
68672.8,0.22275
68675.3,0.168795
68677.7,0.12915
68679.8,0.102898
68682.1,0.0822158
68684.3,0.0676537
68686.6,0.0576199
68689.8,0.0479887
68693.6,0.0407034
68697.9,0.0354857
68703.0,0.0315422
68711.1,0.0277338
68723.3,0.0246853
68736.5,0.0229554
68764.0,0.0212695
68800.6,0.020422
68890.8,0.0199446
69043.0,0.0205375
69155.7,0.0219302
69240.2,0.0241323
69296.6,0.0268136
69338.8,0.030045
69381.1,0.035035
69420.6,0.0419679
69492.7,0.0578172
69520.2,0.0601204
69540.0,0.0589118
69576.1,0.05207
69629.1,0.0402128
69669.9,0.0336844
69705.2,0.0298565
69761.5,0.0260066
69832.0,0.0233783
69916.5,0.0217695
70034.9,0.0209434
70068.7,0.0210674
70110.2,0.0221288
70130.3,0.0239604
70140.4,0.0260486
70147.1,0.0285612
70152.0,0.0316838
70156.2,0.0358618
70159.5,0.0411789
70162.3,0.0483726
70164.8,0.0576052
70167.3,0.0710329
70169.8,0.0900334
70172.3,0.115727
70175.5,0.159104
70181.7,0.251232
70184.6,0.280634
70187.0,0.288737
70189.8,0.277444
70193.0,0.242673
70200.1,0.136162
70202.9,0.102625
70205.3,0.0806406
70207.8,0.0642732
70210.1,0.0538113
70212.9,0.0447454
70215.8,0.0386631
70219.3,0.0339017
70223.6,0.0301496
70228.9,0.0273419
70236.4,0.0249263
70248.8,0.0227773
70267.8,0.0212495
70311.6,0.0199529
70426.3,0.0190898
71017.5,0.018257
71285.4,0.0181797
71672.3,0.0186323
71791.4,0.0196281
71835.3,0.0207435
71863.6,0.0222704
71885.2,0.0245867
71900.0,0.0276063
71910.1,0.0310827
71919.2,0.0362874
71925.7,0.0423033
71930.7,0.0493727
71935.0,0.0581936
71938.9,0.0704637
71942.2,0.0853755
71945.0,0.103514
71947.7,0.12779
71950.3,0.159584
71953.0,0.203907
71956.3,0.271766
71964.4,0.470129
71967.9,0.522461
71970.0,0.531652
71973.0,0.513166
71976.0,0.460902
71984.9,0.245885
71987.9,0.188512
71990.5,0.14973
71993.1,0.120497
71995.9,0.0976306
71998.6,0.0812129
72001.7,0.068313
72005.3,0.0576482
72010.2,0.0481381
72015.4,0.0414486
72022.2,0.035638
72030.8,0.0311051
72041.2,0.0277562
72051.5,0.0256426
72065.3,0.023882
72092.8,0.0220507
72134.1,0.0209936
72182.3,0.0207004
72271.8,0.0212448
72354.5,0.0227328
72437.1,0.0257308
72492.2,0.0292932
72547.3,0.034961
72635.4,0.0477461
72663.0,0.0503054
72679.5,0.0507652
72712.5,0.0490221
72807.6,0.0360786
72850.3,0.031821
72891.6,0.0292151
72932.9,0.0279355
72950.1,0.0277887
72995.5,0.0287995
73023.1,0.0309226
73047.8,0.0345928
73066.1,0.0390333
73087.0,0.0467288
73120.7,0.0631092
73132.0,0.0664342
73138.5,0.0669759
73150.2,0.0651142
73170.4,0.0559358
73197.3,0.0425891
73214.4,0.0364643
73236.8,0.0310298
73262.5,0.0271577
73299.2,0.0239731
73343.2,0.021908
73401.9,0.0204565
73532.3,0.0191503
73662.7,0.0188261
73773.5,0.019246
73820.6,0.0202638
73842.4,0.021682
73853.3,0.0231872
73860.6,0.0248962
73868.3,0.0280865
73873.4,0.0319629
73877.0,0.0366027
73879.6,0.0418589
73882.1,0.0500118
73884.2,0.0598817
73886.2,0.0742154
73888.0,0.0917654
73889.9,0.116466
73891.8,0.150032
73894.1,0.203172
73897.6,0.299975
73901.8,0.423869
73904.6,0.47949
73907.0,0.495894
73909.7,0.475764
73912.3,0.422169
73919.5,0.211934
73921.9,0.156882
73923.9,0.12038
73925.9,0.0929954
73927.6,0.0756755
73929.7,0.0611001
73931.7,0.0510033
73933.7,0.0440144
73936.1,0.03831
73938.9,0.0340001
73943.5,0.0296121
73949.0,0.0265755
73956.4,0.0242309
73963.8,0.0228264
73981.8,0.0210839
74017.8,0.019899
74107.9,0.0194122
74480.0,0.020042
74762.1,0.0193119
75290.2,0.0170535
75560.3,0.0166516
75740.4,0.017166
75830.4,0.0183823
75875.4,0.0198033
75913.0,0.0220484
75941.7,0.0251118
75963.0,0.0288255
75982.3,0.0339169
76002.5,0.0417174
76036.2,0.0575105
76047.0,0.0601128
76051.5,0.0603915
76060.7,0.0593612
76076.3,0.0536356
76107.3,0.0387863
76126.7,0.0320118
76145.6,0.027503
76167.1,0.024087
76189.1,0.0217835
76218.4,0.0198091
76262.4,0.0180926
76335.8,0.0166811
76485.7,0.0155934
76674.8,0.0152479
76785.7,0.0156845
76832.9,0.0167006
76854.9,0.0179923
76869.6,0.0197806
76879.4,0.0219867
76887.0,0.0248818
76892.0,0.0279798
76895.8,0.0314535
76899.1,0.0360358
76901.9,0.0417391
76904.4,0.049123
76906.5,0.0582994
76908.6,0.0717936
76910.6,0.0894564
76912.5,0.113997
76914.5,0.147305
76916.7,0.196533
76919.2,0.269305
76923.6,0.430175
76927.5,0.56295
76930.2,0.621247
76932.0,0.632313
76934.5,0.610792
76937.5,0.535551
76944.9,0.269748
76947.4,0.195777
76949.5,0.148019
76951.4,0.11615
76953.2,0.0922236
76955.1,0.0746482
76957.1,0.061133
76959.1,0.0515505
76961.4,0.0438696
76964.2,0.0373855
76967.5,0.0323894
76970.8,0.0289885
76975.8,0.0255571
76983.4,0.0223784
76993.2,0.020019
77009.0,0.018056
77035.2,0.0166597
77066.0,0.0160841
77088.0,0.0159979
77130.0,0.0165141
77156.3,0.017765
77171.7,0.0194807
77181.6,0.0215816
77190.0,0.024683
77196.0,0.0285905
77200.4,0.0332516
77203.9,0.0392105
77206.7,0.0466647
77208.8,0.054917
77210.9,0.0667188
77212.7,0.0812217
77214.7,0.102698
77216.6,0.132146
77218.6,0.17133
77220.8,0.227643
77223.5,0.313843
77229.8,0.541501
77232.2,0.602778
77234.7,0.628525
77235.0,0.628762
77237.4,0.607963
77240.4,0.533267
77247.8,0.26781
77250.3,0.195482
77252.5,0.146515
77254.2,0.116577
77256.0,0.0936839
77257.7,0.0765229
77259.8,0.0619524
77262.1,0.0508467
77264.4,0.0432507
77267.2,0.0368314
77270.5,0.0318784
77273.8,0.0285017
77278.8,0.025088
77286.4,0.0219149
77296.2,0.0195445
77312.0,0.0175442
77333.9,0.0162206
77370.6,0.0152595
77457.9,0.0145273
77807.0,0.0140488
77865.2,0.0140407
78191.1,0.0144268
78319.2,0.0151662
78406.5,0.0164208
78464.7,0.0182033
78508.3,0.0207606
78537.4,0.0236923
78558.5,0.026946
78581.4,0.0322988
78601.1,0.0392846
78619.1,0.0485391
78642.5,0.0649474
78661.4,0.0784544
78673.0,0.0832798
78679.0,0.0839526
78688.1,0.0823684
78702.7,0.0745057
78735.9,0.050291
78754.5,0.040236
78771.3,0.0337742
78790.9,0.0285126
78813.9,0.0244182
78843.0,0.0211097
78872.1,0.0190122
78915.7,0.0170799
78962.3,0.0158633
79052.5,0.0146203
79192.1,0.0138624
79238.7,0.0137996
79311.4,0.0140952
79340.5,0.0146581
79360.0,0.015565
79374.8,0.0170865
79384.6,0.0191675
79390.8,0.0215379
79395.2,0.0244082
79398.3,0.027518
79401.3,0.0324086
79403.6,0.0381236
79405.6,0.0450453
79407.6,0.0553102
79409.4,0.0691056
79411.3,0.0880688
79413.2,0.113396
79415.3,0.148926
79417.9,0.206372
79424.5,0.377851
79427.3,0.429716
79430.0,0.447617
79432.1,0.436762
79434.4,0.400688
79438.1,0.311479
79442.7,0.191536
79445.0,0.1429
79447.0,0.110102
79448.9,0.0849121
79450.9,0.066474
79452.8,0.0534376
79454.6,0.0441331
79456.5,0.0375274
79459.0,0.031549
79462.0,0.0270334
79465.5,0.0237378
79470.7,0.0207306
79477.6,0.0184123
79488.0,0.0165068
79504.3,0.015039
79520.6,0.0143092
79553.3,0.0136115
79658.3,0.0129533
80000.0,0.0124863
81039.2,0.0132638
81489.5,0.0142981
81729.7,0.0157164
81909.8,0.0179098
82089.9,0.0208556
82168.0,0.0213266
82252.0,0.0207411
82504.2,0.0171701
82660.3,0.0161013
82750.4,0.0159428
82840.4,0.0163442
82885.5,0.0171118
82915.5,0.0182456
82936.6,0.0197654
82954.9,0.0221915
82967.1,0.0249818
82976.3,0.0282595
82985.3,0.0332431
82992.4,0.0392775
82998.4,0.0464905
83005.0,0.0578782
83012.5,0.0753294
83023.2,0.103252
83028.4,0.111968
83032.0,0.113829
83036.8,0.11056
83043.1,0.0978856
83055.7,0.064867
83062.1,0.0521646
83068.1,0.043316
83074.8,0.0364222
83081.5,0.031644
83091.4,0.0269934
83104.3,0.0233717
83119.8,0.0209333
83139.1,0.0192874
83165.2,0.0182302
83193.9,0.0178908
83235.6,0.0185403
83261.7,0.0198824
83287.8,0.0224915
83326.4,0.0282437
83339.8,0.0290007
83352.5,0.0282872
83396.2,0.0216966
83414.6,0.0197606
83439.1,0.0181458
83478.3,0.0168323
83543.5,0.0160213
83611.4,0.0158416
83738.2,0.0164012
83818.4,0.0176306
83866.5,0.0191653
83906.6,0.0214595
83938.1,0.0244914
83967.8,0.0290218
84002.0,0.0367571
84030.9,0.0432812
84049.4,0.0448819
84068.1,0.0432831
84105.5,0.0346362
84135.2,0.0283039
84163.2,0.0242227
84195.3,0.0212505
84243.4,0.0187324
84307.6,0.0170749
84403.8,0.0159854
84596.3,0.0152896
84836.9,0.0151288
85470.6,0.0156425
85771.1,0.0166621
85921.4,0.0180755
86011.5,0.0199082
86071.6,0.0221287
86116.7,0.024811
86163.0,0.029088
86211.4,0.0358273
86263.9,0.0443575
86293.5,0.0469407
86301.0,0.0470618
86326.4,0.0457366
86368.5,0.0395877
86421.4,0.0313418
86463.8,0.026692
86516.4,0.0230211
86576.5,0.0205645
86666.6,0.0186106
86816.9,0.0172136
87129.4,0.0163926
87405.8,0.0162667
87898.6,0.016647
87968.6,0.017092
88017.3,0.0182122
88039.5,0.0198061
88050.7,0.0215586
88058.1,0.0236424
88063.3,0.0260521
88067.8,0.0294631
88070.8,0.0331129
88073.7,0.0389037
88076.0,0.0456988
88078.0,0.0543839
88079.9,0.0667878
88081.9,0.0843042
88083.8,0.107497
88085.6,0.135669
88087.7,0.179078
88090.3,0.248155
88097.5,0.471721
88100.5,0.534451
88103.0,0.55193
88105.4,0.53473
88108.3,0.475245
88116.1,0.234904
88118.8,0.169397
88120.7,0.130598
88122.7,0.100292
88124.7,0.0783242
88126.7,0.062542
88128.4,0.0526019
88130.5,0.0440785
88132.9,0.0375262
88135.2,0.0331567
88138.4,0.0293269
88143.2,0.0258356
88148.0,0.0236872
88157.5,0.0211921
88167.0,0.0198196
88186.0,0.0184313
88227.9,0.0173559
88354.8,0.0168151
88405.6,0.0167961
88821.9,0.0173834
89004.6,0.0184066
89096.0,0.0196984
89156.9,0.0214149
89202.6,0.0236852
89248.3,0.0274942
89323.4,0.0370075
89351.9,0.0386544
89378.3,0.0374088
89462.0,0.0271185
89512.3,0.0233109
89573.2,0.0208772
89664.6,0.0192743
89758.5,0.0187892
89827.0,0.0193179
89857.5,0.0204971
89872.7,0.0219505
89884.2,0.0241482
89890.5,0.0263053
89896.9,0.0299544
89901.3,0.0343683
89904.5,0.0393977
89907.0,0.0453681
89909.6,0.0541411
89911.7,0.0645912
89913.9,0.0788176
89916.3,0.100437
89918.8,0.130523
89921.7,0.173928
89929.1,0.304027
89932.0,0.339032
89935.0,0.352306
89938.1,0.338206
89941.5,0.293437
89949.2,0.158376
89952.1,0.11884
89954.4,0.0933883
89956.9,0.0732206
89959.1,0.0600904
89961.1,0.0513087
89963.8,0.0430369
89967.2,0.0363478
89970.4,0.0323121
89973.7,0.0293616
89980.5,0.0257188
89990.3,0.0229085
90005.5,0.020788
90034.1,0.0191629
90090.4,0.0181578
90285.5,0.0174788
90650.3,0.0172689
90945.9,0.0176256
91038.1,0.0184504
91079.3,0.0195458
91111.0,0.0215223
91130.2,0.0240743
91144.6,0.0276793
91154.2,0.0317799
91162.6,0.0374791
91169.4,0.0445643
91176.2,0.0547725
91183.3,0.070191
91197.0,0.105685
91202.4,0.113777
91205.1,0.114926
91210.5,0.110893
91217.1,0.0967834
91229.5,0.0643917
91235.8,0.05197
91241.8,0.0434652
91249.0,0.0364346
91257.4,0.0310993
91267.0,0.0272333
91279.0,0.0242457
91293.4,0.0220891
91315.0,0.0202704
91352.9,0.0187651
91414.3,0.0178134
91591.0,0.0171105
92358.9,0.0167454
92658.1,0.0170349
92714.1,0.0176515
92743.4,0.0188887
92758.1,0.020669
92765.2,0.0225014
92770.7,0.0252065
92774.0,0.0281929
92776.7,0.0324238
92778.9,0.037892
92780.6,0.0439203
92782.4,0.0535768
92784.1,0.0653961
92785.7,0.0812932
92787.5,0.105635
92789.3,0.135348
92791.5,0.184195
92794.3,0.260739
92800.6,0.457382
92803.5,0.516186
92806.0,0.534585
92808.6,0.514687
92811.7,0.449369
92819.2,0.217983
92821.6,0.15787
92823.7,0.118482
92825.4,0.0928327
92827.1,0.0732785
92828.8,0.0587878
92830.5,0.0483619
92832.1,0.0412207
92833.9,0.0354532
92835.8,0.0314704
92838.5,0.0276079
92841.3,0.0252188
92845.0,0.0232132
92850.8,0.0213368
92862.5,0.0194443
92879.9,0.0182202
92929.2,0.0171848
93100.5,0.0167312
93207.5,0.0167054
93615.3,0.0170947
93782.5,0.0180658
93849.4,0.0191502
93899.5,0.0207945
93941.3,0.0234665
93971.7,0.0269832
93997.5,0.0317819
94048.6,0.0455612
94067.3,0.047641
94080.7,0.0465169
94106.1,0.0402289
94136.9,0.032101
94161.9,0.0276524
94187.0,0.0249535
94217.1,0.0234184
94230.5,0.0232945
94248.0,0.0238493
94259.7,0.0249702
94271.4,0.0272858
94279.5,0.0303092
94286.3,0.034652
94292.0,0.0406278
94296.7,0.0483119
94301.2,0.0591615
94305.6,0.0743391
94312.5,0.104868
94317.7,0.128355
94321.8,0.140591
94325.0,0.143677
94328.6,0.139401
94333.2,0.124178
94343.8,0.075781
94348.3,0.0597418
94352.6,0.048816
94356.9,0.0411372
94361.1,0.0357867
94366.8,0.0309978
94374.0,0.0272275
94381.4,0.0247449
94392.7,0.0224027
94412.7,0.0202578
94443.4,0.0187532
94498.0,0.0176732
94632.4,0.0168354
95190.2,0.0162195
95782.7,0.0160989
96211.9,0.0163847
96331.2,0.0171883
96378.6,0.0183969
96403.2,0.0199284
96421.0,0.0221684
96432.8,0.0249386
96441.7,0.0284856
96448.5,0.0328813
96453.8,0.0382021
96458.7,0.045767
96463.0,0.0556468
96466.9,0.0688443
96470.7,0.0875641
96474.8,0.11383
96480.7,0.163764
96486.1,0.209648
96489.4,0.229203
96493.0,0.2368
96496.4,0.229854
96500.5,0.204948
96511.1,0.114474
96515.2,0.0877106
96518.6,0.0707417
96522.2,0.0578967
96525.9,0.0484439
96530.2,0.0408134
96535.2,0.0349532
96541.3,0.0301641
96548.4,0.026651
96557.7,0.0237086
96569.9,0.0214208
96589.7,0.0194275
96625.2,0.0178631
96685.4,0.0169596
96786.5,0.0166366
96895.0,0.0170345
96942.6,0.0178178
96971.2,0.0189822
96991.5,0.0207668
97003.7,0.0227934
97012.3,0.0252012
97020.0,0.0287155
97026.5,0.0335999
97031.0,0.0390442
97034.6,0.0457661
97037.6,0.0539905
97040.5,0.0648869
97043.1,0.0793948
97045.8,0.0994366
97048.5,0.12775
97051.6,0.169202
97055.9,0.242046
97061.5,0.343811
97064.6,0.383296
97068.0,0.39954
97070.9,0.387289
97074.1,0.349854
97083.9,0.175769
97086.9,0.134251
97089.5,0.105387
97092.2,0.0837627
97094.9,0.0680317
97097.8,0.055676
97101.2,0.0460508
97104.6,0.0395877
97109.6,0.0335016
97115.7,0.0288774
97123.3,0.0253551
97132.4,0.0227947
97146.4,0.0205502
97169.6,0.0187189
97206.9,0.0175078
97281.4,0.0167453
97430.5,0.0164924
97728.5,0.0170727
97877.6,0.0180934
97989.3,0.0198826
98063.9,0.0223607
98117.3,0.0255134
98165.7,0.030071
98250.2,0.0411239
98280.7,0.0430289
98284.9,0.0430581
98319.7,0.041112
98411.6,0.0293971
98448.9,0.026043
98504.8,0.0228084
98556.2,0.0210578
98631.8,0.0196646
98767.3,0.0188643
98774.4,0.0188602
98931.3,0.0195136
99199.4,0.0225548
99227.9,0.0226107
99342.0,0.021611
99482.7,0.0194491
99492.1,0.0197963
99511.1,0.0217002
99539.6,0.0219968
200000.0,0.0140002
300000.0,0.0100002
400000.0,0.00850005
500000.0,0.00775008
750000.0,0.008425
800000.0,0.00859996
1000000.0,0.00849998
2000000.0,0.00600002
5000000.0,0.00220002
8000000.0,0.00110001
1.0E7,8.00003E-4
1.5E7,4.50002E-4
1.99996E7,2.99637E-4
1.99998E7,2.70057E-4
1.99998E7,2.88752E-4
1.99999E7,2.3512E-4
2.0E7,1.76773E-4
2.00001E7,4.67878E-5
2.00001E7,6.5649E-5
2.00001E7,9.45616E-5
2.00002E7,9.98298E-6
2.00002E7,1.33086E-5
2.00002E7,1.79756E-5
2.00002E7,2.45086E-5
2.00002E7,3.35364E-5
2.00003E7,1.03041E-6
2.00003E7,1.33932E-6
2.00003E7,1.80359E-6
2.00003E7,2.40529E-6
2.00003E7,3.17018E-6
2.00003E7,4.13886E-6
2.00003E7,5.55349E-6
2.00003E7,7.37416E-6
2.00004E7,8.33324E-8
2.00004E7,1.0878E-7
2.00004E7,1.45738E-7
2.00004E7,1.94048E-7
2.00004E7,2.55402E-7
2.00004E7,3.35932E-7
2.00004E7,4.49418E-7
2.00004E7,5.98398E-7
2.00004E7,7.87081E-7
2.00005E7,3.04309E-9
2.00005E7,3.94512E-9
2.00005E7,5.11547E-9
2.00005E7,6.79286E-9
2.00005E7,9.04368E-9
2.00005E7,1.19101E-8
2.00005E7,1.57229E-8
2.00005E7,2.06018E-8
2.00005E7,2.68824E-8
2.00005E7,3.59172E-8
2.00005E7,4.77446E-8
2.00005E7,6.31447E-8
2.00006E7,9.4088E-11
2.00006E7,1.1764E-10
2.00006E7,1.5281E-10
2.00006E7,1.9879E-10
2.00006E7,2.5692E-10
2.00006E7,3.325E-10
2.00006E7,4.4259E-10
2.00006E7,5.8944E-10
2.00006E7,7.7945E-10
2.00006E7,1.03114E-9
2.00006E7,1.35456E-9
2.00006E7,1.78003E-9
2.00006E7,2.33131E-9
2.00007E7,1.9303E-12
2.00007E7,2.7176E-11
2.0001E7,0.0
1.5E8,0.0
